682,Midhunam,http://www.idlebrain.com/movie/archive/mr-midhunam.html,22-12-2012,0.0
681,Yeto Vellipoyindi Manasu,http://www.idlebrain.com/movie/archive/mr-yvm.html,14-12-2012,3.0
680,Krishnam Vande Jagadgurum,http://www.idlebrain.com/movie/archive/mr-kvj.html,30-11-2012,3.0
679,Routine Love Story,http://www.idlebrain.com/movie/archive/mr-routinelovestory.html,23-11-2012,3.25
678,Dhamarukam,http://www.idlebrain.com/movie/archive/mr-dhamarukam.html,23-11-2012,3.0
677,Tupaki,http://www.idlebrain.com/movie/archive/mr-tupaki.html,13-11-2012,3.25
676,Denikaina Ready,http://www.idlebrain.com/movie/archive/mr-denikainaready.html,24-10-2012,3.25
675,Cameraman Gangatho Rambabu,http://www.idlebrain.com/movie/archive/mr-cgr.html,18-10-2012,3.25
674,Rebel,http://www.idlebrain.com/movie/archive/mr-rebel.html,28-09-2012,3.0
673,Avunu,http://www.idlebrain.com/movie/archive/mr-avunu-ravibabu.html,21-09-2012,3.0
672,Life is beautiful,http://www.idlebrain.com/movie/archive/mr-lifeisbeautiful.html,14-09-2012,3.5
671,Shirdi Sai,http://www.idlebrain.com/movie/archive/mr-shirdisai.html,06-09-2012,0.0
670,Srimannarayana,http://www.idlebrain.com/movie/archive/mr-srimannarayana.html,30-08-2012,3.0
669,Sudigaadu,http://www.idlebrain.com/movie/archive/mr-sudigaadu.html,24-08-2012,3.0
668,Julayi,http://www.idlebrain.com/movie/archive/mr-julayi.html,10-08-2012,3.5
667,Onamalu,http://www.idlebrain.com/movie/archive/mr-onamalu.html,09-08-2012,3.25
666,Uu Kodathara Ulikki Padathara (UKUP),http://www.idlebrain.com/movie/archive/mr-ukup.html,27-07-2012,3.25
665,Eega,http://www.idlebrain.com/movie/archive/mr-eega.html,06-07-2012,4.0
664,All The Best,http://www.idlebrain.com/movie/archive/mr-allthebest.html,29-06-2012,0.0
663,Mem Vayasuku Vacham,http://www.idlebrain.com/movie/archive/mr-memvayasukuvacham.html,23-06-2012,3.0
662,Shakuni,http://www.idlebrain.com/movie/archive/mr-shakuni.html,22-06-2012,3.0
661,Oka Romantic Crime Katha,http://www.idlebrain.com/movie/archive/mr-okaromanticcrimekatha.html,17-06-2012,0.0
660,Endukante Premanta,http://www.idlebrain.com/movie/archive/mr-endukantepremanta.html,08-06-2012,0.0
659,Gabbar Singh,http://www.idlebrain.com/movie/archive/mr-gabbarsingh.html,11-05-2012,3.5
658,Dhammu,http://www.idlebrain.com/movie/archive/mr-dhammu.html,27-04-2012,3.0
657,Racha,http://www.idlebrain.com/movie/archive/mr-racha.html,05-04-2012,3.0
656,Lovely,http://www.idlebrain.com/movie/archive/mr-lovely.html,30-03-2012,3.0
655,Ee Rojullo,http://www.idlebrain.com/movie/archive/mr-eerojullo.html,23-03-2012,3.25
654,Mr. Nookayya,http://www.idlebrain.com/movie/archive/mr-mrnookayya.html,08-03-2012,3.0
653,Ishq,http://www.idlebrain.com/movie/archive/mr-ishq.html,24-02-2012,3.25
652,Poola Rangadu,http://www.idlebrain.com/movie/archive/mr-poolarangadu.html,18-02-2012,3.25
651,Love Failure,http://www.idlebrain.com/movie/archive/mr-lovefailure.html,17-02-2012,3.5
650,SMS,http://www.idlebrain.com/movie/archive/mr-sms.html,10-02-2012,3.0
649,Snehitudu,http://www.idlebrain.com/movie/archive/mr-snehitudu.html,26-01-2012,3.0
648,Bodyguard,http://www.idlebrain.com/movie/archive/mr-bodyguard.html,14-01-2012,3.25
647,Businessman,http://www.idlebrain.com/movie/archive/mr-businessman.html,13-01-2012,3.0
646,Rajanna,http://www.idlebrain.com/movie/archive/mr-rajanna.html,22-12-2011,3.25
645,Journey,http://www.idlebrain.com/movie/archive/mr-journey.html,17-12-2011,3.25
644,Panjaa,http://www.idlebrain.com/movie/archive/mr-panjaa.html,09-12-2011,3.0
643,Priyudu,http://www.idlebrain.com/movie/archive/mr-priyudu.html,03-12-2011,3.0
642,Solo,http://www.idlebrain.com/movie/archive/mr-solo.html,25-11-2011,3.0
641,Sri Ramarajyam,http://www.idlebrain.com/movie/archive/mr-sriramarajyam.html,17-11-2011,3.75
640,Oh My Friend,http://www.idlebrain.com/movie/archive/mr-ohmyfriend.html,11-11-2011,3.0
639,Mogudu,http://www.idlebrain.com/movie/archive/mr-mogudu.html,04-11-2011,3.0
638,Nuvvila...,http://www.idlebrain.com/movie/archive/mr-nuvvila.html,03-11-2011,3.0
637,7th Sense,http://www.idlebrain.com/movie/archive/mr-7thsense.html,26-10-2011,3.0
636,Pilla Jamindar,http://www.idlebrain.com/movie/archive/mr-pillazamindar.html,14-10-2011,3.0
635,Oosaravelli,http://www.idlebrain.com/movie/archive/mr-oosaravelli.html,06-10-2011,3.0
634,Dookudu,http://www.idlebrain.com/movie/archive/mr-dookudu.html,23-09-2011,3.5
633,Prema Khaidi,http://www.idlebrain.com/movie/archive/mr-premakhaidi.html,25-08-2011,3.0
632,Kandireega,http://www.idlebrain.com/movie/archive/mr-kandireega.html,12-08-2011,3.0
631,Nanna,http://www.idlebrain.com/movie/archive/mr-nanna.html,15-07-2011,3.25
630,Virodhi,http://www.idlebrain.com/movie/archive/mr-virodhi.html,01-07-2011,0.0
629,180,http://www.idlebrain.com/movie/archive/mr-180.html,25-06-2011,3.0
628,Badrinath,http://www.idlebrain.com/movie/archive/mr-badrinath.html,10-06-2011,3.0
627,Vaishali,http://www.idlebrain.com/movie/archive/mr-vaishali.html,27-05-2011,3.0
626,100% Love,http://www.idlebrain.com/movie/archive/mr-100percentlove.html,06-05-2011,3.5
625,Mr. Perfect,http://www.idlebrain.com/movie/archive/mr-mrperfect.html,22-04-2011,3.25
624,Teen Maar,http://www.idlebrain.com/movie/archive/mr-teenmaar.html,14-04-2011,3.25
623,Shakti,http://www.idlebrain.com/movie/archive/mr-shakti.html,01-04-2011,3.0
622,Aha Naa Pellanta,http://www.idlebrain.com/movie/archive/mr-ahanaapellanta.html,02-03-2011,3.0
621,Kudirithe Kappu Coffee,http://www.idlebrain.com/movie/archive/mr-kkc.html,25-02-2011,3.0
